text,label,__index_level_0__
Milosevic:  #39;no link to genocide found #39; Fresh controversy has hit the war crimes trial of Slobodan Milosevic with a claim from a senior intelligence analyst that the Yugoslav leader is innocent of genocide.,0,14443
North Korean Official: Pyongyang Wants to Continue Nuclear Talks Chinese officials report that a senior North Korean leader says his country wants to remain on track with six-nation negotiations on its nuclear ambitions.,0,16765
"Dollar losing streak continues as euro hits new highs (AFP) AFP - The dollar tumbled to new all-time lows against the euro, a 12-year nadir against sterling and a near five-year trough against the yen, buckling under the weight of the US twin deficits.",0,26930
"AP-Ipsos Election Poll Questions (AP) AP - The Associated Press-Ipsos poll on the election results and President Bush's second term is based on telephone interviews with 1,000 adults, including 844 registered voters from all states except Alaska and Hawaii. The interviews were conducted Nov. 3-5 by Ipsos-Public Affairs.",0,21347
Israel's Sharon Confronts Party Rebels Before Vote  TEL AVIV (Reuters) - Prime Minister Ariel Sharon confronted  Likud party rebels with a pledge to put the good of Israel  first Wednesday as he battled to avoid an embarrassing defeat  over his Gaza pullout plan.,0,742
"The Curse of Nigerian Oil If anything should be apparent by now its that George Bush has seriously failed us. We are enmeshed in war for oil in Iraq. As demand across the world increases in the face of shrinking supply, resource exporters ",0,11352
"Russia Blames Terrorism for Downed Jet MOSCOW - Russian officials accused terrorists Friday after the wreckage of one of two crashed jetliners revealed traces of an explosive used in earlier attacks blamed on Chechen rebels, while an Islamic group claimed its suicide attackers brought down both planes.    At least one crash was ""the result of a terrorist act,"" a spokesman for the Federal Security Service, Sergei Ignatchenko, told the ITAR-Tass news agency...",0,3064
"OPEC Hawks Want to Keep Prices High Raise prices. Ease production. For weeks ahead of this week's OPEC meeting, hawks in the organization have been talking tough about the need to keep oil revenues high - and lowering output.",0,27494
"New Nuclear Weapon to Surpass Others, Putin Says President Vladimir V. Putin, meeting with Russia #39;s defense officials and military commanders here, said today that the country would soon deploy new nuclear missile ",0,23734
Iraqi Minister Says Polls Doable Despite Violence  LONDON (Reuters) - Iraqi Foreign Minister Hoshiyar Zebari  said Monday the interim government is not underestimating the  security threat to planned national elections on Jan. 30 and  believes the poll can take place.,0,14510
"Presidential debates: high drama, disputed impact (AFP) AFP - For sheer political drama, few spectacles can match the sight of two men going toe to toe before tens of millions of television viewers, slugging it out for the most powerful job on Earth.",0,8651
Bush vows action over troops' kit President Bush says claims that US troops going to Iraq have  poor armour protection are being addressed.,0,27922
"IAEA Diplomats See Agreement on Iran Next Week The International Atomic Energy Agency Board of Governors has put off a resolution on Iran #39;s nuclear program until Monday, to allow more time for European countries and Tehran to finalize a deal to freeze Iran #39;s uranium enrichment program.",0,25880
"I bankrolled Zuma - Shaik DURBAN - Businessman Schabir Shaik has acknowledged he bankrolled Deputy President Jacob Zuma, claiming that he did so to enable Zuma to stay in politics.",0,15547
Australian Party Leader to Join Hunger Strike (Reuters) Reuters - The leader of a small Australian\political party will begin a hunger strike on Saturday in\support of about 20 Iranian asylum seekers held at a rural\immigration detention center who have refused food for almost\two weeks.,0,29696
"Hundreds Pay Last Respects to Rafael Eitan (IsraelNN.com) After 11:00am, the coffin of former IDF Chief of Staff and former Minister of Agriculture Rafael (Raful) Eitan arrived at his home community of Tel Adashim.",0,25269
"Lebanese Foreign Ministry says it is trying to secure release of 7 &lt;b&gt;...&lt;/b&gt; The Lebanese Embassy in Baghdad is working with Iraqis to secure the release of a 7-year-old Lebanese boy taken by kidnappers demanding \$150,000, Foreign Ministry officials said Monday.",0,18551
"Meeting with unions crucial to Alitalia's survival (Canadian Press) Canadian Press - ROME (AP) - With the future of Italy's flagship carrier at stake, Alitalia began crucial talks with unions Monday to unveil a rescue plan - including expected layoffs - aimed at averting collapse.",0,5210
Karzai takes early lead as vote-counting begins Interim leader Hamid Karzai was strongly favored in early results from the vote count of Afganistan #39;s landmark presidential ballot yesterday as elections workers took a break to mark the beginning of the Islamic holy month of Ramadan.,0,15912
"Darfur peace talks delayed troops to monitor renewed fighting in Darfur, where 1.5 million people have been driven from their homes. Ethiopia and Chad to the talks in the Nigerian capital, which analysts say have little chance of success.",0,17462
"Najaf stand-off has beginnings in earlier US failures in Fallujah The battle of Najaf, in which Iraq #39;s fledgling government is being held to ransom by the occupation of Shia Islam #39;s holiest site, can be traced to American political and military failures in recent months. ",0,1087
UK 'hiding Zimbabwe bankers' President Robert Mugabe accuses the UK of sheltering three bankers accused of corruption.,0,7132
"Japan to Seek Missile Info at Talks with N.Korea  TOKYO (Reuters) - Japan will seek an explanation at weekend  talks with North Korea on activity indicating Pyongyang may be  preparing a missile test, although Tokyo does not think a  launch is imminent, Japan's top government spokesman said.",0,9995
"Bush Adamant on Iraq Election Schedule (AP) AP - President Bush rejected calls for a delay in next month's Iraqi elections, insisting Thursday that the vote was too important to put off even though violence and chaos still grip much of the country.",0,27046
"New bridge raises French pride higher than Eiffel The Tarn River valley road bridge, the world's tallest, creates a direct route between Paris and the coast.",0,29017
"Prince Charles: Terrorism Has Unified Us The British Embassy in Istanbul, which was damaged in the terrorist attacks killing 16 people on November 20, 2003 was re-opened for service by Crown Prince Charles yesterday.",0,18837
"Powell Prods N. Korea to End Nuclear Programs Secretary of State Colin L. Powell, in Asia to prod North Korea to return to talks on ending its nuclear programs, said Sunday that while there is still time to resolve the impasse, ""there is a sense of urgency.""",0,18197
"Iraq N-Sites Were Stripped Methodically-Diplomats  VIENNA (Reuters) - The mysterious removal of Iraq's  mothballed nuclear facilities continued long after the U.S.-led  invasion and was carried out by people with access to heavy  machinery and demolition equipment, diplomats said on Thursday.",0,15643
Indian FM:  #39;Do Not Expect Major Breakthroughs at Pakistan Talks #39; India #39;s Foreign Minister Natwar Singh says both India and Pakistan should not expect major breakthroughs in talks this Sunday aimed at building peace between the rivals.,0,4579
"UN pledges help for Darfur refugees, Sudan wants \$300 mln UN refugees agency chief Ruud Lubbers said on Tuesday that the United Nations will work together with the Sudanese government to help Darfur refugees return home while ",0,11378
"Hungary #39;s Socialists Dump PM, Forint Falls BUDAPEST, Hungary (Reuters) - Hungary #39;s ruling Socialists dumped Prime Minister Peter Medgyessy Thursday, in an attempt to strengthen their hold on a government which has slipped despite a stronger economy and entry into ...",0,1053
"Countries to discuss rules on wildlife trade BANGKOK - The future of dozens of endangered species, from the great white shark to elephants and medicinal trees, will be decided at an international conference on wildlife trade that kicks off here today.",0,12217
"Eitam: Disengagement plan is dangerous Speaking in the Knesset plenum ahead of Tuesday night #39;s crucial vote on the disengagement plan, NRP Chairman Efit Eitam challenged Prime Minister Ariel Sharon  quot;to do the honorable thing and go home.",0,18917
